
time (s) rate (m3/d) pressure (bar)
12360.00	10000	159.4301797
12380.00	10000	159.4295755
12400.00	10000	159.4290046
12420.00	10000	159.4284127
12440.00	10000	159.4278416
12460.00	10000	159.4272509
12480.00	10000	159.4266692
12500.00	10000	159.4260908
12520.00	10000	159.425499
12540.00	10000	159.4249317
12560.00	10000	159.4243307
12580.00	10000	159.4237742
12600.00	10000	159.4231739
12620.00	10000	159.4226068
12640.00	10000	159.4220188
12660.00	10000	159.4214516
12680.00	10000	159.4208647
12700.00	10000	159.4202868
12720.00	10000	159.4197123
12740.00	10000	159.4191243
12760.00	10000	159.4185608
12780.00	10000	159.4179736
12800.00	10000	159.417411
12820.00	10000	159.4168145
12840.00	10000	159.4162512
12860.00	10000	159.415667
12880.00	10000	159.4151036
12900.00	10000	159.4145204
12920.00	10000	159.4139464
12940.00	10000	159.4133756
12960.00	10000	159.4128014
12980.00	10000	159.4122318
13000.00	10000	159.4116483
13020.00	10000	159.4110894
13040.00	10000	159.4105067
13060.00	10000	159.4099485
13080.00	10000	159.4093564
13100.00	10000	159.408809
13120.00	10000	159.4082176
13140.00	10000	159.4076594
13160.00	10000	159.4070803
13180.00	10000	159.406522
13200.00	10000	159.4059439
13220.00	10000	159.4053863
13240.00	10000	159.404809
13260.00	10000	159.4042407
13280.00	10000	159.4036757
13300.00	10000	159.4031072
13320.00	10000	159.4025432
13340.00	10000	159.4019655
13360.00	10000	159.4014123
13380.00	10000	159.4008352
13400.00	10000	159.4002827
13420.00	10000	159.3997064
13440.00	10000	159.3991545
13460.00	10000	159.3985788
13480.00	10000	159.3980277
13500.00	10000	159.3974527
13520.00	10000	159.3969022
13540.00	10000	159.3963178
13560.00	10000	159.3957666
13580.00	10000	159.3951944
13600.00	10000	159.394643
13620.00	10000	159.3940719
13640.00	10000	159.3935212
13660.00	10000	159.3929509
13680.00	10000	159.3924009
13700.00	10000	159.3918312
13720.00	10000	159.3912818
13740.00	10000	159.3907128
13760.00	10000	159.3901641
13780.00	10000	159.3895957
13800.00	10000	159.3890477
13820.00	10000	159.38848
13840.00	10000	159.3879212
13860.00	10000	159.3873657
13880.00	10000	159.3868067
13900.00	10000	159.3862522
13920.00	10000	159.385694
13940.00	10000	159.3851402
13960.00	10000	159.3845826
13980.00	10000	159.3840294
14000.00	10000	159.3834725
14020.00	10000	159.38292
14040.00	10000	159.3823637
14060.00	10000	159.3818118
14080.00	10000	159.3812561
14100.00	10000	159.3807049
14120.00	10000	159.3801498
14140.00	10000	159.3795992
14160.00	10000	159.3790447
14180.00	10000	159.3784951
14200.00	10000	159.3779415
14220.00	10000	159.3773927
14240.00	10000	159.3768398
14260.00	10000	159.3762918
14280.00	10000	159.37574
14300.00	10000	159.3751927
14320.00	10000	159.3746531
14340.00	10000	159.374095
14360.00	10000	159.373557
14380.00	10000	159.3729991
14400.00	10000	159.3724616
14420.00	10000	159.3719043
14440.00	10000	159.3713673
14460.00	10000	159.3708106
14480.00	10000	159.3702745
14500.00	10000	159.3697186
14520.00	10000	159.3691833
14540.00	10000	159.368638
14560.00	10000	159.3680933
14580.00	10000	159.3675487
14600.00	10000	159.3670159
14620.00	10000	159.3664602
14640.00	10000	159.3659289
14660.00	10000	159.3653733
14680.00	10000	159.3648425
14700.00	10000	159.3642978
14720.00	10000	159.3637574
14740.00	10000	159.3632132
14760.00	10000	159.3626736
14780.00	10000	159.3621301
14800.00	10000	159.3615912
14820.00	10000	159.3610484
14840.00	10000	159.3605101
14860.00	10000	159.3599679
14880.00	10000	159.3594301
14900.00	10000	159.3588998
14920.00	10000	159.358351
14940.00	10000	159.3578221
14960.00	10000	159.3572835
14980.00	10000	159.3567565
15000.00	10000	159.3562068
15020.00	10000	159.3556812
15040.00	10000	159.3551316
15060.00	10000	159.3546065
15080.00	10000	159.3540675
15100.00	10000	159.3535329
15120.00	10000	159.3529944
15140.00	10000	159.3524603
15160.00	10000	159.3519224
15180.00	10000	159.3513889
15200.00	10000	159.350863
15220.00	10000	159.3503185
15240.00	10000	159.349794
15260.00	10000	159.3492597
15280.00	10000	159.3487371
15300.00	10000	159.3481918
15320.00	10000	159.3476706
15340.00	10000	159.3471355
15360.00	10000	159.3466048
15380.00	10000	159.3460702
15400.00	10000	159.34554
15420.00	10000	159.345006
15440.00	10000	159.3444764
15460.00	10000	159.3439543
15480.00	10000	159.3434237
15500.00	10000	159.3428931
15520.00	10000	159.3423627
15540.00	10000	159.3418436
15560.00	10000	159.3413119
15580.00	10000	159.3407839
15600.00	10000	159.3402519
15620.00	10000	159.3397242
15640.00	10000	159.3391925
15660.00	10000	159.3386653
15680.00	10000	159.3381457
15700.00	10000	159.3376176
15720.00	10000	159.3370894
15740.00	10000	159.3365616
15760.00	10000	159.3360455
15780.00	10000	159.3355167
15800.00	10000	159.3349921
15820.00	10000	159.3344636
15840.00	10000	159.3339396
15860.00	10000	159.333423
15880.00	10000	159.332898
15900.00	10000	159.332373
15920.00	10000	159.3318482
15940.00	10000	159.331335
15960.00	10000	159.3308093
15980.00	10000	159.3302876
16000.00	10000	159.329762
16020.00	10000	159.3292408
16040.00	10000	159.3287271
16060.00	10000	159.328205
16080.00	10000	159.3276941
16100.00	10000	159.3271706
16120.00	10000	159.3266511
16140.00	10000	159.3261277
16160.00	10000	159.3256087
